Date,Location,NDVI_Mean
2012-09-29,Islamabad,0.42857910551653744
2012-10-15,Islamabad,0.38696668005816637
2012-10-31,Islamabad,0.35156047378567185
2012-11-16,Islamabad,0.33647733546059005
2012-12-02,Islamabad,0.3210354048797895
2012-12-18,Islamabad,0.3423524738442553
2013-01-01,Islamabad,0.3299292780031702
2013-01-17,Islamabad,0.3326732909052354
2013-02-02,Islamabad,0.3739383675151718
2013-02-18,Islamabad,0.40498238831638633
2013-03-06,Islamabad,0.4381260282224216
2013-03-22,Islamabad,0.49014579827489546
2013-04-07,Islamabad,0.4467939294848454
2013-04-23,Islamabad,0.40157808303480613
2013-05-09,Islamabad,0.34695149605681264
2013-05-25,Islamabad,0.31844782492747853
2013-06-10,Islamabad,0.32776153943874686
2013-06-26,Islamabad,0.36047169117586836
2013-07-12,Islamabad,0.45732639450635454
2013-07-28,Islamabad,0.48974693844178147
2013-08-13,Islamabad,0.5601269758052408
2013-08-29,Islamabad,0.5332105652266802
2013-09-14,Islamabad,0.4952944623622507
2013-09-30,Islamabad,0.44519642807306103
2013-10-16,Islamabad,0.4262501064572399
2013-11-01,Islamabad,0.3969814903894712
2013-11-17,Islamabad,0.3885728629832153
2013-12-03,Islamabad,0.3779618777090679
2013-12-19,Islamabad,0.3641378382137129
2014-01-01,Islamabad,0.35827645001773756
2014-01-17,Islamabad,0.3637355047660202
2014-02-02,Islamabad,0.3814237906951208
2014-02-18,Islamabad,0.3805915367173601
2014-03-06,Islamabad,0.42411592590591757
2014-03-22,Islamabad,0.45727307167507425
2014-04-07,Islamabad,0.4514962217016011
2014-04-23,Islamabad,0.41513729457528115
2014-05-09,Islamabad,0.38125906284681377
2014-05-25,Islamabad,0.3591885669339063
2014-06-10,Islamabad,0.307174511325901
2014-06-26,Islamabad,0.33189766725892067
2014-07-12,Islamabad,0.3311076314377972
2014-07-28,Islamabad,0.4805691830611882
2014-08-13,Islamabad,0.5402815546104882
2014-08-29,Islamabad,0.5531291994346338
2014-09-14,Islamabad,0.5308225192042264
2014-09-30,Islamabad,0.4649500551087025
2014-10-16,Islamabad,0.43855790542220746
2014-11-01,Islamabad,0.419581688468322
2014-11-17,Islamabad,0.3863578389014981
2014-12-03,Islamabad,0.3607351880144296
2014-12-19,Islamabad,0.33829555608794326
2015-01-01,Islamabad,0.3594636801682297
2015-01-17,Islamabad,0.36981074357884414
2015-02-02,Islamabad,0.39372660632258627
2015-02-18,Islamabad,0.3892464994799851
2015-03-06,Islamabad,0.45183730929492094
2015-03-22,Islamabad,0.454875830495467
2015-04-07,Islamabad,0.4666341967589358
2015-04-23,Islamabad,0.4430400376474887
2015-05-09,Islamabad,0.40142673998685136
2015-05-25,Islamabad,0.3817440246012623
2015-06-10,Islamabad,0.34824789518553906
2015-06-26,Islamabad,0.38323777450355917
2015-07-12,Islamabad,0.48323197607038276
2015-07-28,Islamabad,0.537837025391865
2015-08-13,Islamabad,0.5640417621484444
2015-08-29,Islamabad,0.49707382047754206
2015-09-14,Islamabad,0.45818186086393475
2015-09-30,Islamabad,0.44886416397210066
2015-10-16,Islamabad,0.4408838000844762
2015-11-01,Islamabad,0.42171482697268203
2015-11-17,Islamabad,0.39590622836728917
2015-12-03,Islamabad,0.39603623095771434
2015-12-19,Islamabad,0.39209758918028587
2016-01-01,Islamabad,0.3979956641865832
2016-01-17,Islamabad,0.40583720163845344
2016-02-02,Islamabad,0.4317840657341163
2016-02-18,Islamabad,0.436976201196333
2016-03-05,Islamabad,0.49922001055479837
2016-03-21,Islamabad,0.48877709220361343
2016-04-06,Islamabad,0.47452007341285757
2016-04-22,Islamabad,0.4076996195444149
2016-05-08,Islamabad,0.340737022619885
2016-05-24,Islamabad,0.3226259855044338
2016-06-09,Islamabad,0.3218533082119045
2016-06-25,Islamabad,0.3747046145225343
2016-07-11,Islamabad,0.46006260490276624
2016-07-27,Islamabad,0.5375563660465882
2016-08-12,Islamabad,0.5554285187260573
2016-08-28,Islamabad,0.5373035029316002
2016-09-13,Islamabad,0.48716720580352924
2016-09-29,Islamabad,0.3946894056654587
2016-10-15,Islamabad,0.37778240037911753
2016-10-31,Islamabad,0.3381597414199559
2016-11-16,Islamabad,0.3160728237576496
2016-12-02,Islamabad,0.29766062517584413
2016-12-18,Islamabad,0.2890254295633758
2017-01-01,Islamabad,0.32666099565677215
2017-01-17,Islamabad,0.3470870067204374
2017-02-02,Islamabad,0.34985206898528987
2017-02-18,Islamabad,0.41557660243516614
2017-03-06,Islamabad,0.4175421608330139
2017-03-22,Islamabad,0.4512801656137649
2017-04-07,Islamabad,0.4323106670374712
2017-04-23,Islamabad,0.38462573326464516
2017-05-09,Islamabad,0.3276511521043777
2017-05-25,Islamabad,0.2984757457935325
2017-06-10,Islamabad,0.33526851196697316
2017-06-26,Islamabad,0.40392499379743735
2017-07-12,Islamabad,0.49632433964887024
2017-07-28,Islamabad,0.5245566484751621
2017-08-13,Islamabad,0.5534149693440802
2017-08-29,Islamabad,0.5137107876783257
2017-09-14,Islamabad,0.4775560550277655
2017-09-30,Islamabad,0.3981874836200162
2017-10-16,Islamabad,0.34752446580887814
2017-11-01,Islamabad,0.303552496763158
2017-11-17,Islamabad,0.35871707260920427
2017-12-03,Islamabad,0.3559669411065262
2017-12-19,Islamabad,0.3642221875491014
2018-01-01,Islamabad,0.3593915625891575
2018-01-17,Islamabad,0.3562644895542314
2018-02-02,Islamabad,0.3754396799711044
2018-02-18,Islamabad,0.431235859963681
2018-03-06,Islamabad,0.46456418808470473
2018-03-22,Islamabad,0.41959672345788257
2018-04-07,Islamabad,0.39348640466864576
2018-04-23,Islamabad,0.3842129865343727
2018-05-09,Islamabad,0.36990332576173085
2018-05-25,Islamabad,0.307783751381806
2018-06-10,Islamabad,0.32431860564627063
2018-06-26,Islamabad,0.3476943738975535
2018-07-12,Islamabad,0.39941073524057114
2018-07-28,Islamabad,0.48079333732367696
2018-08-13,Islamabad,0.5239266062197062
2018-08-29,Islamabad,0.500677533801093
2018-09-14,Islamabad,0.4662372745776099
2018-09-30,Islamabad,0.4318198943356721
2018-10-16,Islamabad,0.4085706210178063
2018-11-01,Islamabad,0.4031566933613147
2018-11-17,Islamabad,0.3876586987003811
2018-12-03,Islamabad,0.39988180464820394
2018-12-19,Islamabad,0.38375567704692004
